Order ID,Date,Product,Category,Region,Sales Revenue,Profit
ORD002970,2023-07-27,Laptop,Electronics,Central,4495.2,796.89
ORD002971,2024-10-18,Sofa,Furniture,Central,2096.99,566.29
ORD002972,2024-10-13,Bookshelf,Furniture,West,3514.02,817.29
ORD002973,2023-07-07,Mixer,Appliances,West,4428.13,1326.95
ORD002974,2023-08-16,Notebook,Office Supplies,West,4810.92,1381.38
ORD002975,2023-09-07,Folder,Office Supplies,North,2779.71,184.25
ORD002976,2025-04-05,Air Purifier,Appliances,West,164.72,30.73
ORD002977,2024-09-09,Cabinet,Furniture,North,277.83,45.64
ORD002978,2023-02-17,Air Purifier,Appliances,West,3562.67,186.39
ORD002979,2025-08-18,Folder,Office Supplies,South,2844.53,826.23
ORD002980,2024-02-15,Chair,Furniture,East,4184,477.07
ORD002981,2023-04-10,Paper,Office Supplies,East,3807.83,277.5
ORD002982,2025-11-12,Desk,Furniture,Central,2220.18,293.41
ORD002983,2023-09-26,Smartphone,Electronics,Central,1457.85,124.77
ORD002984,2024-07-11,Sofa,Furniture,Central,1951.47,273.18
ORD002985,2024-02-11,Bookshelf,Furniture,South,4958.54,635.75
ORD002986,2025-09-09,Monitor,Electronics,South,3166.68,483.66
ORD002987,2024-06-06,Folder,Office Supplies,East,1207.14,385.61
ORD002988,2024-08-01,Refrigerator,Appliances,East,1581.62,468.34
ORD002989,2024-11-06,Smartphone,Electronics,East,4659.72,1134.08
ORD002990,2024-03-17,Monitor,Electronics,South,3561.04,537.95
ORD002991,2023-07-17,Smartphone,Electronics,East,2824.54,532.21
ORD002992,2024-03-19,Refrigerator,Appliances,North,3150.24,939.18
ORD002993,2023-04-16,Monitor,Electronics,Central,1656.29,538.04
ORD002994,2025-12-30,Laptop,Electronics,East,2705.98,917.05
ORD002995,2024-08-06,Pen,Office Supplies,East,3019.56,638.53
ORD002996,2023-08-20,Printer,Electronics,West,1257.89,64.45
ORD002997,2024-06-25,Vacuum,Appliances,South,303.95,83.52
ORD002998,2023-05-20,Bookshelf,Furniture,South,351.9,46.04
ORD002999,2023-08-28,Laptop,Electronics,Central,820.9,236.23
ORD003000,2024-11-13,Tablet,Electronics,North,1020.72,277.37
ORD003001,2023-10-13,Paper,Office Supplies,Central,1132.51,74.03
ORD003002,2025-08-03,Pen,Office Supplies,Central,4636.55,1064.74
ORD003003,2025-11-07,Air Purifier,Appliances,North,261.17,76.56
ORD003004,2023-03-06,Desk,Furniture,North,2439.01,711.02
ORD003005,2023-10-13,Paper,Office Supplies,West,714.49,217.53
ORD003006,2023-03-27,Refrigerator,Appliances,North,1035.56,119.67
ORD003007,2024-07-10,Pen,Office Supplies,East,389.51,55.15
ORD003008,2024-08-13,Pen,Office Supplies,West,1152.34,135.02
ORD003009,2024-12-24,Microwave,Appliances,North,4953.57,1553.77
ORD003010,2024-04-11,Vacuum,Appliances,West,1876.02,168.67
ORD003011,2023-05-02,Tablet,Electronics,Central,2180.49,393.92
ORD003012,2024-01-01,Cabinet,Furniture,Central,2604.88,526.5
ORD003013,2024-05-10,Sofa,Furniture,West,1847.3,605.98
ORD003014,2025-04-19,Refrigerator,Appliances,North,3312.27,474.15
ORD003015,2024-01-11,Paper,Office Supplies,East,671.42,126.18
ORD003016,2024-10-23,Notebook,Office Supplies,South,3616.22,1153.33
ORD003017,2024-06-08,Microwave,Appliances,Central,444.64,78.59
ORD003018,2025-03-05,Chair,Furniture,East,1577.68,115.27
ORD003019,2023-04-03,Pen,Office Supplies,South,2124.03,360.12
ORD003020,2025-09-14,Smartphone,Electronics,North,3451.28,261.12
ORD003021,2023-06-22,Printer,Electronics,North,3821.29,1194.13
ORD003022,2024-09-05,Refrigerator,Appliances,South,4392.91,348.45
ORD003023,2025-07-10,Monitor,Electronics,Central,2904.17,376.29
ORD003024,2023-10-01,Laptop,Electronics,North,3856.88,895.74
ORD003025,2024-07-09,Mixer,Appliances,East,4769.67,1042.48
ORD003026,2025-12-14,Printer,Electronics,North,4076.34,663.61
ORD003027,2025-01-26,Laptop,Electronics,South,3645.96,214.61
ORD003028,2025-07-25,Desk,Furniture,Central,3861.34,1116.28
ORD003029,2023-09-13,Monitor,Electronics,West,3964.66,815.96
ORD003030,2023-09-02,Monitor,Electronics,South,3957.05,421.93
ORD003031,2024-04-11,Paper,Office Supplies,South,3129.85,594.23
ORD003032,2025-12-21,Mixer,Appliances,North,4003.99,422.52
ORD003033,2025-06-20,Folder,Office Supplies,North,4201.79,429.58
ORD003034,2025-01-11,Printer,Electronics,South,1460.08,96.61
ORD003035,2025-10-09,Monitor,Electronics,North,3267.42,1117.53
ORD003036,2024-08-25,Monitor,Electronics,Central,3241.23,557.15
ORD003037,2025-08-09,Tablet,Electronics,West,1320.17,371.07
ORD003038,2024-04-12,Notebook,Office Supplies,South,4209.26,396.81
ORD003039,2023-02-21,Pen,Office Supplies,Central,2292.06,420.68
ORD003040,2023-09-25,Bookshelf,Furniture,South,4786.15,1672.9
ORD003041,2024-05-04,Refrigerator,Appliances,West,4068.78,208.99
ORD003042,2023-12-19,Laptop,Electronics,Central,173.01,35.19
ORD003043,2023-12-21,Monitor,Electronics,South,4697.4,559.6
ORD003044,2024-09-13,Monitor,Electronics,West,248.36,69.13
ORD003045,2023-04-11,Folder,Office Supplies,South,1579.37,334.77
ORD003046,2025-07-02,Mixer,Appliances,East,261.44,56.75
ORD003047,2023-04-17,Desk,Furniture,West,1470.01,401.91
ORD003048,2023-01-31,Notebook,Office Supplies,East,4598.77,1480.18
ORD003049,2024-08-12,Chair,Furniture,South,732.26,87.02
ORD003050,2023-02-16,Air Purifier,Appliances,East,1053.66,235.51
ORD003051,2025-11-17,Refrigerator,Appliances,Central,4805.92,590.78
ORD003052,2025-04-07,Vacuum,Appliances,North,249.87,25.92
ORD003053,2023-11-25,Air Purifier,Appliances,West,3712.14,1150.94
ORD003054,2023-02-10,Tablet,Electronics,West,4015.38,493.87
ORD003055,2025-11-16,Monitor,Electronics,Central,307.84,54.7
ORD003056,2025-01-30,Folder,Office Supplies,East,2012.87,284.02
ORD003057,2025-09-15,Pen,Office Supplies,South,2966.11,834.44
ORD003058,2023-05-06,Microwave,Appliances,North,1091.58,254.27
ORD003059,2023-03-31,Pen,Office Supplies,East,624.77,44.99
ORD003060,2024-01-28,Cabinet,Furniture,Central,4240.13,278.83
ORD003061,2025-03-29,Paper,Office Supplies,East,3071.57,665.1
ORD003062,2025-03-23,Stapler,Office Supplies,Central,1159.91,361.39
ORD003063,2023-01-21,Notebook,Office Supplies,East,4113.99,806.34
ORD003064,2023-08-10,Paper,Office Supplies,West,4557.58,1402.27
ORD003065,2023-01-18,Vacuum,Appliances,South,1733.04,305.73
ORD003066,2024-03-02,Bookshelf,Furniture,South,2781.04,352.24
ORD003067,2024-01-03,Monitor,Electronics,West,2920.64,168.16
ORD003068,2025-10-08,Notebook,Office Supplies,South,1133.89,279.15
ORD003069,2023-12-29,Mixer,Appliances,North,4555.38,688.65
ORD003070,2025-10-17,Folder,Office Supplies,Central,1939.92,309.4
ORD003071,2025-09-24,Cabinet,Furniture,Central,745.21,195.94
ORD003072,2023-01-26,Air Purifier,Appliances,West,3478.96,1044.23
ORD003073,2024-05-16,Paper,Office Supplies,North,2243.31,645
ORD003074,2023-09-06,Monitor,Electronics,South,4595.79,888.62
ORD003075,2025-07-29,Chair,Furniture,East,860.39,301.09
ORD003076,2024-04-09,Desk,Furniture,Central,2722,701.53
ORD003077,2024-08-12,Pen,Office Supplies,North,972,74.88
ORD003078,2025-12-05,Paper,Office Supplies,Central,4775.1,1089.7
ORD003079,2023-12-07,Microwave,Appliances,Central,1677.52,102.8
ORD003080,2025-07-14,Air Purifier,Appliances,Central,2503.18,460.5
ORD003081,2024-08-21,Tablet,Electronics,North,4869.97,1267.29
ORD003082,2024-02-26,Pen,Office Supplies,Central,2749.31,743.74
ORD003083,2025-03-11,Paper,Office Supplies,South,944.82,215.33
ORD003084,2024-12-22,Sofa,Furniture,Central,3152.07,706.99
ORD003085,2025-08-29,Paper,Office Supplies,Central,2828.26,801.42
ORD003086,2025-05-05,Notebook,Office Supplies,West,512.09,164.37
ORD003087,2025-05-03,Refrigerator,Appliances,West,1370.31,359.16
ORD003088,2025-11-13,Cabinet,Furniture,South,3818.79,316.62
ORD003089,2025-05-15,Pen,Office Supplies,East,772.56,179.84
ORD003090,2025-06-12,Monitor,Electronics,North,4163.36,480.94
ORD003091,2025-05-06,Sofa,Furniture,Central,3208.06,671.4
ORD003092,2023-12-15,Tablet,Electronics,South,1495.46,179.37
ORD003093,2025-09-07,Paper,Office Supplies,East,4563.1,609.97
ORD003094,2023-11-10,Microwave,Appliances,Central,2833.98,844.6
ORD003095,2023-06-09,Monitor,Electronics,West,2500.87,421.52
ORD003096,2023-08-24,Desk,Furniture,North,1046.56,135.74
ORD003097,2024-09-16,Monitor,Electronics,Central,1020.9,280.46
ORD003098,2023-10-16,Mixer,Appliances,North,2015.64,330.06
ORD003099,2025-07-08,Bookshelf,Furniture,West,2721.09,204.35
ORD003100,2023-02-12,Stapler,Office Supplies,Central,3469.38,603.09
ORD003101,2025-08-11,Air Purifier,Appliances,Central,4979.98,1215.31
ORD003102,2025-12-06,Microwave,Appliances,South,1916.66,459.24
ORD003103,2025-01-13,Laptop,Electronics,East,3340.25,630.72
ORD003104,2023-05-17,Pen,Office Supplies,North,965.06,240.77
ORD003105,2025-03-25,Paper,Office Supplies,East,3703.01,255.84
ORD003106,2023-01-05,Microwave,Appliances,West,4934.01,434.66
ORD003107,2025-03-12,Microwave,Appliances,Central,4628.59,874.7
ORD003108,2025-10-02,Stapler,Office Supplies,South,321.29,71.53
ORD003109,2025-05-10,Microwave,Appliances,Central,742.15,83.42
ORD003110,2024-12-14,Bookshelf,Furniture,East,435.69,27.4
ORD003111,2024-05-19,Bookshelf,Furniture,West,4232.43,415.1
ORD003112,2024-06-20,Microwave,Appliances,South,4441.36,618.17
ORD003113,2024-11-04,Folder,Office Supplies,North,3653.4,1058.98
ORD003114,2023-07-21,Air Purifier,Appliances,Central,4569.08,777.47
ORD003115,2025-12-15,Paper,Office Supplies,South,369.74,55.68
ORD003116,2024-01-01,Stapler,Office Supplies,East,3229,869.86
ORD003117,2025-11-29,Stapler,Office Supplies,West,2124.98,372.27
ORD003118,2023-07-26,Microwave,Appliances,South,3529.31,306.61
ORD003119,2023-11-06,Bookshelf,Furniture,North,62,15.59
ORD003120,2024-04-14,Cabinet,Furniture,West,3492.45,259.17
ORD003121,2025-08-08,Bookshelf,Furniture,West,2396.09,423.4
ORD003122,2024-06-20,Pen,Office Supplies,West,2517.99,380.58
ORD003123,2023-12-24,Mixer,Appliances,Central,4250.42,862.63
ORD003124,2024-06-03,Vacuum,Appliances,South,1880.95,134.61
ORD003125,2024-02-26,Smartphone,Electronics,North,4227.55,524.83
ORD003126,2024-03-29,Microwave,Appliances,North,2538.53,506.3
ORD003127,2025-05-15,Pen,Office Supplies,Central,2484.23,654.7
ORD003128,2024-12-02,Cabinet,Furniture,East,1665.29,105.61
ORD003129,2025-06-24,Printer,Electronics,South,1305.48,454.55
ORD003130,2023-04-12,Smartphone,Electronics,West,1896.24,493.13
ORD003131,2024-11-16,Printer,Electronics,North,2154.18,302.26
ORD003132,2023-07-16,Stapler,Office Supplies,North,1607.89,509.05
ORD003133,2025-05-19,Refrigerator,Appliances,East,3715.17,1205.02
ORD003134,2024-02-19,Printer,Electronics,East,4307.12,854.8
ORD003135,2024-01-13,Cabinet,Furniture,Central,1970.18,685.29
ORD003136,2024-10-06,Monitor,Electronics,North,320.8,42.08
ORD003137,2025-11-20,Cabinet,Furniture,North,594.97,125.89
ORD003138,2025-04-10,Cabinet,Furniture,West,3950.98,426.06
ORD003139,2025-02-02,Smartphone,Electronics,West,1023.96,137.6
ORD003140,2024-12-20,Folder,Office Supplies,Central,1281.68,292.49
ORD003141,2023-07-31,Monitor,Electronics,South,2404.93,257.99
ORD003142,2025-06-09,Microwave,Appliances,East,4762.99,696.31
ORD003143,2023-10-28,Mixer,Appliances,North,4702.75,821.54
ORD003144,2023-01-17,Mixer,Appliances,South,3126.65,815.27
ORD003145,2023-12-09,Bookshelf,Furniture,North,3605.67,1186.11
ORD003146,2025-03-13,Printer,Electronics,West,3282.53,1058.15
ORD003147,2023-12-15,Mixer,Appliances,West,136.23,45.24
ORD003148,2025-07-26,Monitor,Electronics,West,744.15,41.36
ORD003149,2024-11-15,Sofa,Furniture,West,3480.35,1089.5
ORD003150,2025-02-25,Chair,Furniture,North,75.39,17.66
ORD003151,2025-03-12,Folder,Office Supplies,East,4310.66,308.94
ORD003152,2025-05-22,Smartphone,Electronics,Central,132.25,41.11
ORD003153,2023-08-16,Paper,Office Supplies,East,2708.19,781.54
ORD003154,2023-09-21,Desk,Furniture,Central,2434.57,544.11
ORD003155,2024-01-15,Paper,Office Supplies,Central,3785.39,709.96
ORD003156,2025-09-08,Printer,Electronics,East,2857.77,425.6
ORD003157,2024-07-22,Cabinet,Furniture,Central,2327.21,531.01
ORD003158,2025-03-05,Laptop,Electronics,Central,943.78,311.94
ORD003159,2023-12-07,Vacuum,Appliances,West,4635.13,1239.26
ORD003160,2024-12-10,Refrigerator,Appliances,Central,3601.22,365.83
ORD003161,2024-01-30,Paper,Office Supplies,North,2509.81,437.2
ORD003162,2024-04-01,Chair,Furniture,West,4359.86,1497.77
ORD003163,2025-09-22,Bookshelf,Furniture,North,683.91,36.87
ORD003164,2023-07-11,Sofa,Furniture,East,2957.1,360.4
ORD003165,2025-09-27,Tablet,Electronics,North,2629.65,695.78
ORD003166,2025-09-27,Laptop,Electronics,East,204.63,33.8
ORD003167,2024-04-21,Cabinet,Furniture,Central,3853.92,728.69
ORD003168,2023-08-24,Smartphone,Electronics,Central,4056.07,664.47
ORD003169,2023-10-27,Stapler,Office Supplies,Central,4257.87,845.63
ORD003170,2024-10-10,Desk,Furniture,South,3090.67,525.49
ORD003171,2023-05-12,Chair,Furniture,Central,4951.78,919.23
ORD003172,2024-10-13,Vacuum,Appliances,North,3308.73,403.31
ORD003173,2025-01-14,Stapler,Office Supplies,North,3201.21,1065.9
ORD003174,2023-12-05,Air Purifier,Appliances,North,1079.81,333.91
ORD003175,2023-11-28,Vacuum,Appliances,East,1053.71,239.06
ORD003176,2025-05-24,Bookshelf,Furniture,East,4112.96,1212.62
ORD003177,2024-03-06,Printer,Electronics,East,1119.61,276.4
ORD003178,2024-10-12,Refrigerator,Appliances,West,2059.32,194.84
ORD003179,2023-02-26,Chair,Furniture,Central,2597.78,324.98
ORD003180,2023-07-05,Cabinet,Furniture,South,3119.24,357.32
ORD003181,2024-07-11,Folder,Office Supplies,North,4625.02,1113.54
ORD003182,2023-02-08,Smartphone,Electronics,South,2118.06,380.24
ORD003183,2025-07-30,Laptop,Electronics,West,1750.93,504.31
ORD003184,2025-11-14,Mixer,Appliances,West,4575.21,652.84
ORD003185,2024-12-03,Mixer,Appliances,Central,1048.6,269.47
ORD003186,2023-09-16,Tablet,Electronics,North,4082.28,456.16
ORD003187,2025-04-16,Notebook,Office Supplies,Central,2844.47,337.92
ORD003188,2025-07-22,Stapler,Office Supplies,North,900.16,277.69
ORD003189,2025-02-21,Air Purifier,Appliances,Central,3888.13,751.69
ORD003190,2023-11-14,Microwave,Appliances,Central,4612.06,1479.46
ORD003191,2024-08-11,Sofa,Furniture,Central,4126.13,1240.08
ORD003192,2023-12-04,Sofa,Furniture,Central,4991.79,1702.27
ORD003193,2024-10-03,Printer,Electronics,East,668.83,115.69
ORD003194,2025-01-17,Mixer,Appliances,Central,1366.72,465.96
ORD003195,2023-10-27,Refrigerator,Appliances,North,1921.76,286.19
ORD003196,2025-06-08,Air Purifier,Appliances,Central,4290.58,1303.76
ORD003197,2024-03-02,Printer,Electronics,Central,375.22,121.9
ORD003198,2025-04-08,Folder,Office Supplies,South,65.16,12.39
ORD003199,2023-07-08,Monitor,Electronics,Central,3003.87,921.3
ORD003200,2025-08-24,Vacuum,Appliances,North,1470.66,480.98
ORD003201,2025-01-25,Chair,Furniture,East,736.89,161.49
ORD003202,2023-01-25,Mixer,Appliances,East,3175.16,924.19
ORD003203,2025-10-09,Air Purifier,Appliances,Central,1945.31,205
ORD003204,2024-05-30,Mixer,Appliances,South,4306.61,676.05
ORD003205,2025-08-31,Refrigerator,Appliances,North,2014.32,466.29
ORD003206,2025-11-21,Smartphone,Electronics,West,3904.6,707.64
ORD003207,2024-07-18,Cabinet,Furniture,North,4968.03,1084.37
ORD003208,2023-12-09,Laptop,Electronics,South,2732,825.3
ORD003209,2025-05-24,Refrigerator,Appliances,West,2292.99,137.42
ORD003210,2024-09-09,Laptop,Electronics,East,2618.96,258.18
ORD003211,2024-03-16,Notebook,Office Supplies,East,754.35,70.12
ORD003212,2024-06-22,Stapler,Office Supplies,North,380.66,48.79
ORD003213,2024-02-14,Printer,Electronics,West,386.75,92.29
ORD003214,2024-04-14,Monitor,Electronics,East,1265.73,423.38
ORD003215,2023-11-29,Chair,Furniture,Central,4168.47,1143.98
ORD003216,2024-10-21,Paper,Office Supplies,West,1124.71,328.5
ORD003217,2025-01-09,Bookshelf,Furniture,North,1112.32,174.41
ORD003218,2025-12-22,Microwave,Appliances,Central,3601.44,344.26
ORD003219,2025-03-18,Sofa,Furniture,East,95.3,19.84
ORD003220,2025-03-14,Tablet,Electronics,North,3638.39,295
ORD003221,2024-09-09,Notebook,Office Supplies,North,2628.54,615.3
ORD003222,2025-02-22,Notebook,Office Supplies,West,2001.18,180.1
ORD003223,2023-08-22,Monitor,Electronics,South,58.94,15.06
ORD003224,2025-01-09,Stapler,Office Supplies,West,693.31,57.81
ORD003225,2023-04-15,Refrigerator,Appliances,South,3302.16,704.97
ORD003226,2024-04-10,Desk,Furniture,Central,2538.18,169.59
ORD003227,2024-06-06,Air Purifier,Appliances,North,4163.11,710.9
ORD003228,2025-01-10,Chair,Furniture,East,1732.13,105.69
ORD003229,2024-06-15,Folder,Office Supplies,South,3084.24,704.2
ORD003230,2024-12-19,Laptop,Electronics,Central,3375.05,205.38
ORD003231,2025-05-24,Paper,Office Supplies,North,4990.69,1721.15
ORD003232,2024-01-22,Laptop,Electronics,West,2347.64,309.2
ORD003233,2023-03-25,Vacuum,Appliances,West,1493.03,516.88
ORD003234,2025-01-14,Mixer,Appliances,East,3326.01,574.62
ORD003235,2025-08-22,Vacuum,Appliances,South,1265.28,121.11
ORD003236,2025-03-13,Microwave,Appliances,East,2288.34,529.11
ORD003237,2025-05-31,Microwave,Appliances,West,4713.34,1323.92
ORD003238,2023-06-15,Mixer,Appliances,North,1003.26,272.62
ORD003239,2024-01-11,Tablet,Electronics,South,2748.43,456.78
ORD003240,2024-02-29,Sofa,Furniture,West,255.44,65.44
ORD003241,2025-05-01,Smartphone,Electronics,North,3542.97,1138.55
ORD003242,2023-05-05,Mixer,Appliances,West,305.37,68.41
ORD003243,2025-07-06,Notebook,Office Supplies,South,1407.2,443.2
ORD003244,2023-09-04,Vacuum,Appliances,South,516.02,127.53
ORD003245,2024-04-25,Laptop,Electronics,West,3794.45,577.88
ORD003246,2025-11-11,Mixer,Appliances,Central,3593.39,626.74
ORD003247,2024-10-06,Air Purifier,Appliances,East,4358.8,1017.33
ORD003248,2024-12-05,Air Purifier,Appliances,Central,4177.36,1410.33
ORD003249,2025-03-26,Stapler,Office Supplies,West,3066.31,386.45
ORD003250,2025-08-16,Air Purifier,Appliances,North,1356,145.78
ORD003251,2024-04-05,Vacuum,Appliances,North,3875.5,453.02
ORD003252,2023-10-19,Bookshelf,Furniture,West,1732.42,439.75
ORD003253,2024-03-27,Printer,Electronics,North,3496.81,577.37
ORD003254,2024-04-13,Air Purifier,Appliances,North,1403.74,372.38
ORD003255,2023-07-04,Laptop,Electronics,East,1869.1,451.67
ORD003256,2024-11-28,Laptop,Electronics,West,3224.42,330.39
ORD003257,2025-01-02,Mixer,Appliances,North,221.18,14.87
ORD003258,2023-04-11,Monitor,Electronics,East,3301.96,423.61
ORD003259,2024-12-30,Tablet,Electronics,South,317.65,70.54
ORD003260,2023-05-14,Mixer,Appliances,Central,1578.61,329.32
ORD003261,2024-02-08,Chair,Furniture,East,4193.08,1254.17
ORD003262,2025-04-03,Vacuum,Appliances,East,4064.84,393.51
ORD003263,2025-06-21,Mixer,Appliances,Central,3983.87,729.42
ORD003264,2025-02-21,Mixer,Appliances,North,2573.84,757.87
ORD003265,2024-01-02,Chair,Furniture,Central,2384.32,234.59
ORD003266,2025-09-03,Laptop,Electronics,West,2067.3,516.13
ORD003267,2025-04-13,Cabinet,Furniture,South,1392.43,180.65
ORD003268,2025-02-05,Monitor,Electronics,East,2033.93,132.24
ORD003269,2023-03-27,Monitor,Electronics,South,517.33,86.94
ORD003270,2025-02-04,Refrigerator,Appliances,West,2536,505.27
ORD003271,2024-11-19,Tablet,Electronics,Central,3525.75,925.36
ORD003272,2023-12-02,Notebook,Office Supplies,Central,2359.54,141.1
ORD003273,2023-09-10,Monitor,Electronics,South,3056.97,1032.08
ORD003274,2025-09-26,Smartphone,Electronics,South,2196.81,631.41
ORD003275,2023-11-12,Tablet,Electronics,West,2377.18,320.81
ORD003276,2025-06-12,Bookshelf,Furniture,North,2614.51,208.01
ORD003277,2025-12-03,Chair,Furniture,South,2538.21,600.12
ORD003278,2025-08-12,Smartphone,Electronics,Central,4826.43,306.6
ORD003279,2025-04-17,Folder,Office Supplies,North,1737.5,281.52
ORD003280,2023-07-28,Desk,Furniture,Central,2335.59,339.22
ORD003281,2024-01-10,Bookshelf,Furniture,North,89.34,27.77
ORD003282,2024-07-27,Vacuum,Appliances,Central,1149.26,251.24
ORD003283,2024-04-27,Chair,Furniture,Central,4416.55,888.85
ORD003284,2024-10-28,Vacuum,Appliances,Central,864.92,201.87
ORD003285,2024-08-30,Microwave,Appliances,West,91.3,25.05
ORD003286,2023-01-05,Cabinet,Furniture,East,4001.58,709.21
ORD003287,2025-04-28,Bookshelf,Furniture,Central,2701.16,886.71
ORD003288,2024-01-19,Monitor,Electronics,East,4820.69,1545.55
ORD003289,2023-06-19,Monitor,Electronics,Central,1436.22,216.18
ORD003290,2025-11-10,Bookshelf,Furniture,North,578.81,156.41
ORD003291,2023-08-05,Bookshelf,Furniture,West,4941.7,952.82
ORD003292,2023-07-15,Printer,Electronics,East,3043.78,227.32
ORD003293,2023-08-14,Pen,Office Supplies,East,2668.08,616.79
ORD003294,2024-03-26,Notebook,Office Supplies,Central,2338.28,674.93
ORD003295,2025-12-27,Monitor,Electronics,West,3219.63,941.35
ORD003296,2024-07-06,Desk,Furniture,South,4998.17,510.71
ORD003297,2023-11-28,Refrigerator,Appliances,East,4234.5,1445.54
ORD003298,2025-10-23,Pen,Office Supplies,West,3945.14,599.77
ORD003299,2024-08-22,Tablet,Electronics,Central,2594.91,299.93
ORD003300,2024-05-26,Tablet,Electronics,Central,3049.88,360.76
ORD003301,2025-02-14,Chair,Furniture,South,4439.84,477.27
ORD003302,2023-12-11,Paper,Office Supplies,East,4133.46,398.2
ORD003303,2024-02-09,Printer,Electronics,South,3507.24,582.46
ORD003304,2025-02-26,Paper,Office Supplies,East,3760.21,218.43
ORD003305,2023-04-03,Chair,Furniture,North,3562.84,235.09
ORD003306,2025-04-19,Mixer,Appliances,Central,1717.44,518.2
ORD003307,2025-07-23,Air Purifier,Appliances,East,1402.97,377.73
ORD003308,2024-06-22,Smartphone,Electronics,South,4992.69,1230.84
ORD003309,2025-11-26,Chair,Furniture,North,4072.72,1362.76
ORD003310,2024-03-10,Smartphone,Electronics,West,1313.92,277.56
ORD003311,2025-11-20,Printer,Electronics,West,3838.4,304.27
ORD003312,2024-02-22,Vacuum,Appliances,West,1930.24,420.58
ORD003313,2025-10-25,Paper,Office Supplies,South,3811.32,1265.79
ORD003314,2025-02-08,Air Purifier,Appliances,West,4306.4,784.41
ORD003315,2025-10-16,Air Purifier,Appliances,West,4943.99,581.91
ORD003316,2025-09-30,Printer,Electronics,East,1869.19,630.99
ORD003317,2025-08-30,Air Purifier,Appliances,Central,2230.84,569.62
ORD003318,2023-12-08,Desk,Furniture,West,3235.52,448.7
ORD003319,2025-09-24,Microwave,Appliances,South,4786,1372.92
ORD003320,2024-10-08,Folder,Office Supplies,West,3298.94,1104.12
ORD003321,2025-12-01,Printer,Electronics,East,2621.02,560.5
ORD003322,2024-05-06,Printer,Electronics,Central,1468.49,288.65
ORD003323,2023-01-22,Smartphone,Electronics,Central,1366.37,450.76
ORD003324,2025-02-08,Air Purifier,Appliances,West,663.16,38.71
ORD003325,2025-09-22,Mixer,Appliances,South,3311.45,292.45
ORD003326,2025-12-04,Stapler,Office Supplies,East,1498.87,496.57
ORD003327,2024-05-16,Stapler,Office Supplies,Central,2933.75,933.11
ORD003328,2024-06-22,Refrigerator,Appliances,West,1760.02,93.16
ORD003329,2023-01-29,Mixer,Appliances,West,2633.06,637.14
ORD003330,2024-08-22,Microwave,Appliances,East,3617.49,585.15
ORD003331,2025-03-01,Sofa,Furniture,West,602.82,41.75
ORD003332,2023-03-24,Paper,Office Supplies,South,763.93,97.19
ORD003333,2025-01-21,Paper,Office Supplies,North,3428.87,1077.44
ORD003334,2024-07-07,Refrigerator,Appliances,East,4658.56,1326.15
ORD003335,2024-01-13,Laptop,Electronics,West,4187.8,836.36
ORD003336,2024-01-01,Pen,Office Supplies,North,847.66,197.28
ORD003337,2024-01-05,Chair,Furniture,North,1965.47,236.76
ORD003338,2023-03-01,Folder,Office Supplies,West,2669.51,540.64
ORD003339,2025-01-14,Sofa,Furniture,West,1355.6,142.23
ORD003340,2024-07-01,Tablet,Electronics,West,1096.42,306.15
ORD003341,2024-10-03,Air Purifier,Appliances,Central,475.09,111
ORD003342,2024-07-30,Monitor,Electronics,South,3107.5,691.99
ORD003343,2025-01-21,Refrigerator,Appliances,West,1724.76,124.78
ORD003344,2025-04-08,Bookshelf,Furniture,North,1616.72,480.9
ORD003345,2025-04-10,Monitor,Electronics,Central,2626.22,779.96
ORD003346,2025-10-26,Air Purifier,Appliances,Central,4714.53,1174.51
ORD003347,2024-04-10,Printer,Electronics,North,4493.38,1247.97
ORD003348,2023-03-08,Monitor,Electronics,East,3336.9,731.2
ORD003349,2025-03-03,Paper,Office Supplies,Central,1984.17,399.42
ORD003350,2024-12-12,Tablet,Electronics,Central,4494.27,1076.56
ORD003351,2024-04-27,Pen,Office Supplies,West,3598.96,1242.73
ORD003352,2025-03-14,Smartphone,Electronics,Central,1148.06,219.77
ORD003353,2024-10-30,Microwave,Appliances,East,4098.74,1386.91
ORD003354,2024-01-19,Smartphone,Electronics,East,4252.68,284.08
ORD003355,2025-12-29,Laptop,Electronics,West,4795.18,842.63
ORD003356,2023-06-08,Chair,Furniture,Central,3710.72,849.18
ORD003357,2024-08-06,Notebook,Office Supplies,East,1348.49,424.07
ORD003358,2023-04-25,Chair,Furniture,East,2481.71,687.78
ORD003359,2023-07-13,Bookshelf,Furniture,South,1609.67,531.65
ORD003360,2023-03-07,Printer,Electronics,South,3052.37,917.22
ORD003361,2023-02-11,Paper,Office Supplies,Central,4319.61,634.82
ORD003362,2024-04-23,Sofa,Furniture,North,500.74,141.98
ORD003363,2023-01-04,Monitor,Electronics,North,3897.13,771.76
ORD003364,2023-08-03,Desk,Furniture,East,4115.39,534.71
ORD003365,2025-06-24,Tablet,Electronics,West,4255.84,737.28
ORD003366,2025-09-24,Chair,Furniture,East,1912.53,195.57
ORD003367,2023-08-27,Tablet,Electronics,Central,4077.74,404.28
ORD003368,2023-07-03,Printer,Electronics,Central,1191.91,267.99
ORD003369,2025-07-15,Monitor,Electronics,Central,2697.36,750.71
ORD003370,2023-12-14,Laptop,Electronics,West,4214.52,461.85
